VALID,TURB,LAT,LON,color
202409252332,MOD CHOP,41.9381,-72.6825,y
202409252332,NEG,27.91,-84.6679,b
202409252332,LGT,29.5002,-82.461,g
202409252332,LGT CHOP,27.2433,-83.9942,g
202409252333,CONS LGT-INTMT MOD CHOP,43.006,-87.8508,g
202409252334,CONS LGT OCNL MOD CHOP,38.6688,-80.0134,g
202409252335,MOD,50.8192,-114.4896,y
202409252335,LGT MOD CHOP,40.56,-87.07,g
202409252335,CONT MOD,40.3161,-78.8339,y
202409252336,+,60.6879,-161.8596,k
202409252336,+,60.6879,-161.8596,k
202409252337,CONS MOD,37.6787,-83.4698,y
202409252337,LGT-MOD,25.6423,-80.5086,g
202409252338,MOD CHOP,38.765,-83.2572,y
202409252338,MOD,29.6422,-78.9954,y
202409252339,CONS LGT-MOD CHOP,33.6301,-85.1424,g
202409252339,OCNL LGT CHOP,33.7532,-86.9052,g
202409252339,NEG,34.4717,-86.5595,b
202409252339,OCNL LGT,32.3211,-80.7283,g
202409252340,MOD,38.35,-81.77,y
202409252340,CONS LGT,36.6385,-81.8792,g
202409252340,LGT CHOP,29.6853,-95.361,g
202409252341,NEG,30.2493,-80.9441,b
202409252341,LGT-MOD CHOP,38.35,-81.77,g
202409252341,NEG,25.4932,-79.4962,b
202409252342,NEG,40.29,-84.04,b
202409252342,NEG,46.93,-98.68,b
202409252342,NEG,60.9238,-150.08,b
202409252342,CONS LGT OCNL MOD 180-268,33.0841,-80.394,g
202409252343,LGT CHOP,33.5319,-83.3264,g
202409252343,NEG,39.9038,-82.5332,b
202409252344,LGT CONS CHOP,39.1868,-74.1654,g
202409252345,NEG,42.3984,-90.7091,b
202409252345,OCNL MOD CHOP,42.5087,-88.1751,y
202409252345,CONS LGT-MOD,42.8821,-85.523,g
202409252345,MOD,45.7674,-123.0671,y
202409252345,NEG,44.914,-97.1547,b
202409252346,SMOOTH 60 AND BELOW,35.9312,-83.7946,k
202409252346,OCNL LGT CHOP,39.7257,-87.5554,g
202409252347,NEG,42.1483,-90.7091,b
202409252347,CONS LGT CAT,32.1681,-88.4094,g
202409252347,NEG,43.1406,-89.3453,b
202409252348,LGT INTMT CHOP,43.079,-74.3253,g
202409252348,LGT TURB,40.3881,-75.9832,g
202409252349,NEG CHOP,42.6202,-89.0416,b
202409252349,NEG,26.647,-80.3647,b
202409252350,MOD CHOP,30.5257,-95.787,y
202409252351,LGT CHOP,40.4323,-86.929,g
202409252352,OCL LGT BELOW 150,60.9939,-149.2068,g
202409252352,CONS LGT CHOP,32.3006,-85.8024,g
202409252352,NEG,66.57,-145.24,b
202409252354,OCNL LGT-MOD,42.9667,-83.5217,g
202409252355,CONS LGT,33.7513,-93.4473,g
202409252355,MOD,46.0909,-122.6003,y
202409252357,NEG,26.0787,-80.1622,b
202409252357,NEG,32.3006,-86.394,b
202409252358,MOD,37.5703,-122.0187,y
202409252359,LGT CHOP,58.35,-134.57,g
202409252359,LGT CHOP,58.35,-134.57,g
202409252359,NEG,57.0795,-161.5213,b
202409252359,NEG,57.0795,-161.5213,b
202409260000,MOD,45.5908,-122.6003,y
202409260000,MOD TURB,29.9844,-94.9758,y
202409260000,OCNL LGT-MOD CHOP,43.7802,-82.9854,g
202409260001,MOD,33.1653,-90.6332,y
202409260001,NEG,27.91,-83.2533,b
202409260001,OCNL LGT OCNL MOD,45.1989,-89.7129,g
202409260001,OCNL LGT CHOP,40.15,-82.59,g
202409260002,LGT TB BLO020,25.9102,-80.2828,g
202409260002,MOD OCNL,39.8261,-84.0483,y
202409260002,MOD TURB,29.7331,-95.4395,y
202409260002,NEG,37.6315,-84.3324,b
202409260003,NEG,45.45,-98.42,b
202409260003,NEG BLO 340,45.1542,-89.1107,b
202409260003,LGT-MOD 230-160,45.5188,-120.7089,g
202409260004,OCNL LGT CHOP,28.47,-78.022,g
202409260006,NEG,46.2844,-96.1567,b
202409260007,CONS LGT 240-230,38.64,-82.98,g
202409260009,CONS LGT CHOP OCNL MOD CHOP,37.39,-83.26,g
202409260009,LGT,38.35,-80.7073,g
202409260009,MOD,42.8434,-75.5612,y
202409260010,MOD CHOP,40.3327,-87.6735,y
202409260010,NEG,28.7797,-81.3957,b
202409260010,LGT MOD CHO P,38.2107,-83.0779,g
202409260011,INTMT LGT CHOP,38.5151,-89.0911,g
202409260011,INTMT LGT CHOP,38.5858,-90.3734,g
202409260011,CONS MOD,30.2713,-84.1764,y
202409260012,SMOOTH,30.4781,-87.1869,k
202409260012,OCNL LGT CHOP,37.755,-89.0111,g
202409260012,OCNL LGT CHOP,39.9914,-82.8808,g
202409260013,CONS LGT,28.6732,-88.5777,g
202409260013,INTMT LGT CHOP,45.25,-122.77,g
202409260013,INTMT LGT CHOP,39.74,-88.86,g
202409260014,NEG,37.761,-90.4286,b
202409260014,NEG,38.92,-88.48,b
202409260014,LGT-MOD OCNL,37.3172,-79.9737,g
202409260014,MOD,37.6315,-84.3324,y
202409260015,OCL LGT,61.045,-150.439,g
202409260015,NEG,37.9177,-90.5007,b
202409260015,MOD CHOP,35.0611,-89.4759,y
202409260015,NEG,64.8706,-147.8761,b
202409260015,NEG,64.8706,-147.8761,b
202409260016,CONS LGT OCNL MOD CHOP,34.6486,-89.481,g
202409260016,NEG,30.4781,-87.1869,b
202409260017,LGT-MOD DURD,35.3482,-84.1967,g
202409260017,SM,28.4294,-81.309,k
202409260018,OCNL MOD CHOP,34.5307,-90.633,y
202409260018,LGT OCNL MOD CHOP,34.6486,-90.489,g
202409260018,OCNL MOD,38.35,-81.77,y
202409260020,NEG,29.4913,-81.9582,b
202409260020,OCNL MOD CHOP,41.7266,-85.5477,y
202409260020,SMOOTH,33.0089,-85.0726,k
202409260021,NEG,34.7273,-92.2357,b
202409260021,CONS LGT-MOD 230-330,40.7349,-87.6928,g
202409260022,CONS MOD CHOP,37.9243,-82.6102,y
202409260023,LGT,34.7273,-92.7427,g
202409260023,LGT CHOP,38.1,-85.58,g
202409260024,OCL LGT TO MOD TURB,33.3033,-84.2911,g
202409260024,CONS MOD CHOP,34.2517,-90.5997,y
202409260024,NEG,26.9167,-78.78,b
202409260024,LGT OCNL CONS CHOP,38.0671,-87.24,g
202409260025,MOD,40.8844,-78.0873,y
202409260025,SMOOTH,32.6401,-83.5918,k
202409260026,OCNL MOD 340-290,40.83,-80.21,y
202409260027,MOD,41.555,-120.14,y
202409260027,LGT-MOD,37.8583,-80.3995,g
202409260027,LGT,38.8666,-87.6,g
202409260027,NEG,29.8521,-81.1923,b
202409260027,LGT MOD CHOP,37.7033,-83.4035,g
202409260030,CONS LGT CHOP 220 INTMT LGT 240 ABV,38.5151,-89.0911,g
202409260031,CONS LGT OCNL MOD CHOP,34.0493,-90.9864,g
202409260031,CONS MOD,39.9445,-82.2182,y
202409260033,NEG,29.6084,-82.276,b
202409260033,SMOOTH,25.6423,-80.3422,k
202409260033,CONS LGT CHOP,22.7487,-70.6976,g
202409260034,CONS LGT,41.9847,-85.5519,g
202409260034,MODERATE CHOP 150 - 130,35.8181,-83.9858,y
202409260034,MOD,37.087,-84.077,y
202409260035,LGT-MOD,38.34,-76.925,g
202409260035,MOV-SEV,42.8821,-85.523,r
202409260037,LGT,38.71,-76.74,g
202409260037,MOD CHOP,41.0136,-83.6686,y
202409260037,CONS LGT-MOD CHOP,43.1711,-86.2367,g
202409260038,LGT-MOD,27.1164,-83.4407,g
202409260038,CONS LGT OCNL MOD,39.9061,-84.2186,g
202409260039,LGT CHOP,45.25,-122.77,g
202409260041,CONS LGT OCNL MOD CHOP,36.9645,-86.2736,g
202409260042,LGT CHOP,40.8214,-87.8463,g
202409260042,MOD 290-270,40.15,-82.59,y
202409260042,INTMT LGT CHOP,38.35,-81.77,g
202409260042,CONS MOD,38.8853,-79.8528,y
202409260042,LGT CHOP,37.39,-83.26,g
202409260043,CONS LGT CHOP,45.25,-122.77,g
202409260044,LGT-MOD CAT,38.8384,-75.704,g
202409260045,CONT MOD FL200-120,47.5348,-116.7974,y
202409260045,LGT-MOD CHOP,41.5272,-85.7922,g
202409260046,CONS MOD,40.9781,-85.1871,y
202409260047,MOD,42.491,-76.4584,y
202409260048,CONS MOD CHOP OCNL LGT,35.4736,-89.481,g
202409260048,CONS LGT OCNL MOD CHOP,34.8057,-89.7232,g
202409260048,CONS LGT,38.7525,-90.3734,g
202409260049,NEG,24.865,-79.5393,b
202409260049,LIGHT CHOP,47.4447,-122.3144,k
202409260050,NEG,35.5345,-85.0264,b
202409260050,NEG,30.3361,-81.5147,b
202409260050,CONS LGT OCNL MOD,37.1373,-80.6785,g
202409260050,CONS LGT CHOP,34.4508,-84.268,g
202409260050,NEG,35.9,-83.89,b
202409260051,NEG,43.12,-88.28,b
202409260051,CONS MOD,42.47,-85.5451,y
202409260051,CONS LGT CHOP,40.2467,-88.609,g
202409260055,NEG,45.0553,-112.0604,b
202409260055,CONS MOD,35.0611,-89.985,y
202409260056,NEG CHOP,41.9078,-88.2486,b
202409260056,CONS LGT OCNL MOD,32.43,-90.8899,g
202409260056,CONS LGT CHOP 280  CONS LGT 340  OCNL LGT CHOP 320,43.1451,-75.3839,g
202409260057,CONS LGT OCNL MOD CHOP,37.8976,-83.9494,g
202409260057,OCNL LGT CHOP,42.3984,-91.0477,g
202409260058,NEG,28.4294,-81.309,b
202409260058,CONS LGT CHOP,40.15,-82.59,g
202409260059,OCNL LGT,38.16,-82.91,g
202409260100,OCNL LGT,37.7509,-83.5222,g
202409260102,SMOOTH,30.8696,-87.0216,k
202409260104,NEG,61.3177,-149.936,b
202409260104,LGT OCNL CHOP,37.93,-87.76,g
202409260105,NEG,39.44,-106.9,b
202409260105,NEG,39.44,-106.9,b
202409260107,NEG,65.0539,-147.8761,b
202409260107,NEG,65.0539,-147.8761,b
202409260108,CONS LGT OCNL MOD,33.9419,-81.1181,g
202409260110,NEG,40.5053,-106.5813,b
202409260110,NEG,32.2532,-89.8905,b
202409260113,NEG,41.8829,-91.7246,b
202409260115,OCNL MOD,36.0367,-81.24,y
202409260115,CONS LGT CHOP OCNL MOD CHOP,43.12,-87.8233,g
202409260115,MOD,30.0602,-85.0207,y
202409260117,TB LGT,30.5109,-87.1937,g
202409260118,LGT CHOP,32.43,-90.2975,g
202409260118,MOD,30.4034,-84.4362,y
202409260119,NEG,44.3852,-98.2286,b
202409260119,MOD 080-175,47.659,-121.9368,y
202409260120,MOD FL260-280,39.9866,-82.52,y
202409260121,OCNL LGT CHOP,41.8829,-91.7246,g
202409260121,NEG,70.19,-148.46,b
202409260121,NEG,70.19,-148.46,b
202409260122,CONS LGT CHOP OCNL MOD CHOP,34.25,-82.16,g
202409260123,CONS LGT CHOP,36.0975,-79.9436,g
202409260123,LGT CHOP@090,39.81,-86.37,g
202409260125,CONS LGT CHOP,34.8892,-80.9543,g
202409260130,MOD CHOP,35.5767,-82.27,y
202409260130,NEG,37.4598,-104.5909,b
202409260130,NEG,37.4598,-104.5909,b
202409260130,NEG,39.2533,-104.4834,b
202409260130,NEG,39.2533,-104.4834,b
202409260132,LGT-MOD,39.3367,-77.0324,g
202409260133,MOD CHOP 240,41.2913,-85.0361,y
202409260133,NEG,34.7273,-91.4245,b
202409260137,NEG,34.8238,-91.4946,b
202409260138,OCNL LGT CHOP,39.8138,-82.9278,g
202409260139,OCNL LGT,30.3361,-81.5147,g
202409260139,LGHT-MOD FL210-230,42.9408,-78.7358,y
202409260139,SMOOTH,28.4294,-81.309,k
202409260139,OCNL LGT CHOP,38.65,-85.79,g
202409260145,CONS MOD CHOP,35.0611,-89.1705,y
202409260146,OCNL LGT CHOP,40.5282,-86.059,g
202409260147,MOD,38.13,-91.77,y
202409260151,LGT CHOP OCNL MOD CHOP,39.44,-81.37,g
202409260155,LGT OCL MOD 060-190,47.2882,-116.6714,g
202409260155,CONS LGT CAT,31.9513,-85.1289,g
202409260156,CONS LGT CHOP,37.0442,-100.9599,g
202409260156,CONS LGT CHOP,37.9275,-100.7244,g
202409260158,MOD CAT,37.53,-77.83,y
202409260200,NEG,30.396,-87.1701,b
202409260203,CONS LGT,35.0611,-89.7814,g
202409260203,NEG,44.3852,-98.2286,b
202409260204,NEG,43.522,-89.771,b
202409260204,OCNL LT,42.806,-102.1753,k
202409260205,LIGHT-MOD CHOP BETWEEN 015-035,37.7597,-121.669,y
202409260205,CONS LGT,34.3478,-85.1611,g
202409260205,OCNL LGT CHOP,40.15,-82.59,g
202409260208,NEG,28.399,-85.646,b
202409260208,NEG,34.6653,-85.5095,b
202409260210,OCNL MOD CHOP,34.2574,-92.4438,y
202409260210,INTMT LGT CHOP,39.0431,-84.6717,g
202409260211,CONS LGT CHOP,34.4201,-93.4945,g
202409260211,CONS LGT OCNL MOD CHOP,34.4777,-89.985,g
202409260213,NEG,41.32,-90.64,b
202409260213,LGT MOD CAT,36.9033,-76.1922,g
202409260215,SEV,36.269,-81.5459,r
202409260215,NEG,70.19,-148.46,b
202409260215,INTMT LGT CHOP,44.6637,-119.198,g
202409260215,MOD CONS CAT,41.7489,-76.3869,y
202409260216,MOD CHOP,33.6152,-83.3264,y
202409260217,CONS LGT OCNL MOD CHOP,43.6971,-118.7837,g
202409260219,LGT,25.1333,-80.9167,g
202409260220,CONS MOD CHOP,32.7473,-89.2393,y
202409260220,MOD,45.6777,-121.8966,y
202409260222,OCNL MOD,34.095,-93.4861,y
202409260223,CONS MOD CHOP,43.0547,-86.4019,y
202409260224,MOD CONS,37.3172,-79.9737,y
202409260225,OCNL LGT CHOP,33.3508,-86.5782,g
202409260226,NEG 290,38.82,-81.34,b
202409260226,OCNL LGT CHOP,33.2596,-86.9869,g
202409260229,NEG,35.6704,-83.9537,b
202409260232,CONS LGT CHOP,40.5282,-86.059,g
202409260238,NEG,34.3486,-93.0571,b
202409260238,CONS LGT CHOP 280 NEG CHOP 320,37.5784,-84.6508,g
202409260238,LGT CHOP,38.1,-85.58,g
202409260243,LGT,30.0104,-90.3054,g
202409260243,SMOOTH,30.4781,-87.1869,k
202409260245,LGT,60.9898,-148.2319,g
202409260245,LGT,60.9898,-148.2319,g
202409260247,MOD CHOP,39.0431,-84.6717,y
202409260249,-TB,33.6316,-84.4617,k
202409260250,CONS LGT,34.4725,-80.9543,g
202409260250,LGT,40.6183,-84.1159,g
202409260250,MOD CHPO,37.97,-84.47,y
202409260253,NEG,29.6355,-83.1047,b
202409260254,LGT CHOP STARTED AT 090,46.6056,-111.9636,g
202409260300,N,28.4294,-81.309,k
202409260302,NEG,13.4839,144.7972,b
202409260311,LGT-OCNL MOD 260-250,40.5282,-86.059,g
202409260312,NEG,39.0431,-84.6717,b
202409260312,NEG,43.6551,-95.5792,b
202409260315,MOD CHOP,42.0315,-82.1568,y
202409260316,CONS LGT CHOP,28.0767,-82.6874,g
202409260319,CONS LGT OCNL MOD,42.3917,-96.3795,g
202409260323,CONS LGT OCNL MOD CHOP,24.1194,-71.3392,g
202409260325,LGT CHOP,26.1157,-84.2845,g
202409260327,OCNL MOD,47.513,-119.7442,y
202409260328,LT CHOP,40.3785,-75.9652,k
202409260331,MOD CHOP,42.41,-83.59,y
202409260335,CONS MOD CHOP,30.56,-84.37,y
202409260335,MOD-SEV CONS 340-360,38.4749,-79.9457,y
202409260335,MOD-SEV CONS 340-360,38.4749,-79.9457,y
202409260336,LGHT-MOD CHO,41.36,-83.0483,y
202409260336,NEG,43.3908,-115.6688,b
202409260336,OCNL LGT CHOP,30.3361,-81.5147,g
202409260341,LGHT-MOD CHOP,41.0136,-83.6686,y
202409260350,MOD,61.3,-85.1333,y
202409260352,MOD,41.132,-82.9947,y
202409260358,CONS LGT MOD,39.23,-75.52,g
202409260359,CONS LGT MOD CHOP,37.6315,-84.3324,g
202409260400,CONS LGT MOD,39.64,-75.3,g
202409260404,LGT-MOD CHOP,41.6987,-74.8122,g
202409260405,CONS LGT-MOD 330,33.9314,-90.8451,g
202409260411,MOD CHOP,29.3487,-94.8604,y
202409260418,CONS MOD,33.1755,-85.4169,y
202409260421,INTMT LGT CHOP,43.1406,-89.3453,g
202409260428,LGT MOD 120-180,47.3936,-118.4575,g
202409260428,MOD CAT 280-290,39.53,-119.66,y
202409260429,MOD CHOP,41.0136,-83.6686,y
202409260441,NEG,38.9043,-86.3061,b
202409260446,MOD 250-170,40.02,-84.4,y
202409260447,MOD CHOP 240-180,40.2425,-85.3958,y
202409260449,CONT LGT CHOP,44.2109,-122.7634,g
202409260456,MOD-210 LGT MOD CHOP 210-170,40.2425,-85.3958,g
202409260503,LGT CHOP,33.4302,-80.8808,g
202409260503,SMOOTH,29.4607,-95.4859,k
202409260510,MOD BLW FL200-075  LGT BLW075,49.6122,-115.7819,g
202409260530,MOD TURB @ 070,40.2557,-79.9229,y
202409260535,MOD 190 SEV,39.16,-82.92,y
202409260537,LGT-MOD 360,39.7854,-119.9378,g
202409260540,OCNL LGT-MOD,36.899,-90.314,g
202409260606,LGT-MOD,38.4707,-109.6944,g
202409260620,LGT,49.6122,-115.7819,g
202409260620,LGT OCNL MOD,49.6122,-115.7819,g
202409260625,NEG,38.0575,-83.9829,b
202409260625,LGT OCNL MOD,49.6122,-115.7819,g
202409260627,SMOOTH,29.9844,-95.7456,k
202409260647,LGT CHOP,42.8698,-86.0911,g
202409260651,MOD CAT FL220-210,41.6933,-84.77,y
202409260657,NEG,38.215,-83.5874,b
202409260703,LGT CHOP,29.53,-82.7898,g
202409260706,OCNL LGT CHOP,30.8787,-78.55,g
202409260711,OCNL LGT,41.9875,-87.9319,g
202409260712,CONS MOD,39.6429,-79.9163,y
202409260717,CONS LGT-OCNL MOD CHOP,41.9875,-87.9319,g
202409260719,CONS MOD CAT 400,34.11,-87.99,y
202409260720,NEG,39.4664,-84.2532,b
202409260729,CONS LGT CHOP,38.8405,-82.8473,g
202409260732,MOD CHOP,42.0204,-85.207,y
202409260738,NEG,64.81,-147.85,b
202409260738,NEG,64.81,-147.85,b
202409260741,NEG,28.5455,-81.3329,b
202409260747,LGT CHOP,30.78,-86.52,g
202409260810,MOD CHOP,40.7599,-84.2642,y
202409260812,CONS LGT CHOP OCNL MOD CHOP 370,36.58,-85.17,g
202409260813,NEG,24.1394,-81.7596,b
202409260817,NEG,38.5151,-89.0911,b
202409260820,CONS MOD,43.2115,-86.1367,y
202409260824,CONS LGT-MOD CHOP,41.5177,-88.1756,g
202409260825,LGT - MOD,58.5,168.0,g
202409260825,LGT,58.5,-92.0,g
202409260830,MOD,43.6217,-84.7372,y
202409260831,MOD,43.3084,-84.8947,y
202409260835,OCNL MOD,42.9667,-83.7494,y
202409260835,OCNL LGT CHOP,30.8454,-78.4088,g
202409260850,LGT-MOD,55.5,-117.0,g
202409260856,MOD,42.4933,-81.3065,y
202409260858,NEG,32.8986,-80.0405,b
202409260859,CONS LGT,42.1578,-72.7161,g
202409260904,MOD CHOP 240-210,39.9061,-84.2186,y
202409260909,CONS MOD,43.2873,-85.4762,y
202409260910,CONS LGT CHOP,40.2425,-85.3958,g
202409260915,OCNL LGT CHOP,29.6917,-82.276,g
202409260915,SEV 280-350,44.5022,-80.7713,r
202409260916,LT CHOP,35.8571,-83.9531,k
202409260919,LGT-MOD CONS CHOP 360,40.8844,-78.0873,g
202409260921,CONS LGT,39.49,-87.25,g
202409260921,OCNL LGT CHOP,39.81,-86.37,g
202409260921,SEV,44.45,-83.39,r
202409260922,CONS LGT CHOP,40.0324,-88.2755,g
202409260931,NEG,33.58,-86.04,b
202409260932,LGT-MOD,37.2204,-83.1266,g
202409260933,OCNL LGT CHOP,34.2076,-85.986,g
202409260939,MOD,38.3,164.2166,y
202409260940,MOD,32.7325,-90.5681,y
202409260940,CONS LGT OCNL MOD CHOP 370,39.6429,-79.9163,g
202409260941,MOD CHOP,39.53,-82.98,y
202409260941,CONS MOD CAT 360,41.21,-78.14,y
202409260944,NEG,34.96,-85.15,b
202409260945,MOD CAT,41.36,-82.16,y
202409260947,CONS MOD CHOP,44.9919,-70.6646,y
202409260947,MOD CHOP 270-245,42.06,-84.77,y
202409260948,CONS LGT CHOP,34.9157,-81.9565,g
202409260951,LGT CHOP,43.1112,-76.1063,g
202409260952,NEG,35.0108,-85.8591,b
202409260952,NEG,43.7422,-86.1669,b
202409260955,OCNL LGT CHOP,44.47,-73.6171,g
202409260955,MDT,42.105,-83.6224,k
202409260956,OCNL LGT CHOP,34.5199,-86.7609,g
202409260957,OCNL LGT CHOP,34.4888,-86.7755,g
202409260959,MOD CHOP,40.02,-84.4,y
202409261003,CONS LGT 150,42.9667,-83.4078,g
202409261004,CONS LGT CHOP,32.9628,-87.7497,g
202409261004,OCNL LGT CHOP,35.2225,-80.9543,g
202409261006,MOD,37.39,-83.26,y
202409261008,OCNL LGT CHOP,42.29,-72.95,g
202409261010,LGT RIME,41.27,-75.69,g
202409261010,MOD,39.9756,-86.9199,y
202409261011,LGT-MOD CHOP,37.97,-84.47,g
202409261012,MOD,37.6043,-82.9386,y
202409261012,SMOOTH,25.6214,-80.3169,k
202409261014,SMOOTH,26.0787,-80.5705,k
202409261015,MOD,40.2425,-85.3958,y
202409261016,NEG,40.15,-82.59,b
202409261016,OCNL LGT,36.1115,-81.3199,g
202409261018,NEG,33.58,-86.04,b
202409261018,LGT CHOP,36.118,-82.2372,g
202409261019,NEG,33.6301,-84.4418,b
202409261020,MOD,39.3764,-84.6717,y
202409261020,LGT-MOD CAT 170-220,40.6508,-75.4492,g
202409261021,CONS LGT CHOP,42.8821,-85.523,g
202409261022,MOD,39.4598,-84.6717,y
202409261023,LGT-MOD CAT 170-210,40.8,-74.82,g
202409261023,CONS LGT CHOP,42.8821,-85.523,g
202409261027,MOD CHOP 120-240,33.9727,-86.0891,y
202409261029,LGT CHOP,36.6007,-82.3681,g
202409261030,LGT CHOP,42.7576,-73.9852,g
202409261030,OCC LGT CHOP,43.1112,-76.1063,g
202409261030,MOD CHOP,32.5644,-82.9853,y
202409261030,CONS MOD CAT,42.8821,-85.523,y
202409261031,LGT CHOP,36.3399,-81.029,g
202409261033,LGT CHOP,28.7797,-81.2436,g
202409261033,CONS LGT CHOP OCNL MOD,40.15,-82.59,g
202409261033,MOD CHOP MOD 20-220,39.9061,-84.2186,y
202409261034,CONS LGT CHOP OCNL MOD,40.2778,-81.8921,g
202409261034,LGT 120-210 LGT-MOD 210-220 LGT 230-250 NEG,33.9727,-86.0891,g
202409261037,LGT CHOP,24.7661,-80.7596,g
202409261038,LIGHT CHOP,25.788,-80.502,k
202409261038,OCNL LGT-MOD 180-240,40.099,-74.4236,g
202409261038,NEG 220,26.7569,-80.146,b
202409261040,OCNL LGT-MOD CHOP,43.1112,-76.1063,g
202409261040,MOD CAT,42.9667,-83.7494,y
202409261041,MOD-SEV,40.2425,-85.3958,y
202409261041,LGT,34.9157,-81.6516,g
202409261042,NEG,42.7576,-73.8036,b
202409261042,MOD CHOP 220,40.9781,-85.1871,y
202409261043,NEG,33.58,-86.04,b
202409261043,NEG 240,28.726,-80.5607,b
202409261044,CONS LGT CHOP,34.8,-86.63,g
202409261044,LGT CHOP,30.3005,-81.9138,g
202409261045,MOD 140,43.6772,-79.6306,y
202409261045,MOD 140,43.9719,-79.2232,y
202409261045,CONS LGT,37.7131,-83.3869,g
202409261046,CONS LGT CHOP,40.4899,-85.6797,g
202409261046,LGT INTMT CHOP,40.73,-75.45,g
202409261047,LGT CHOP,41.1583,-72.9075,g
202409261047,SMOOTH,30.666,-87.2663,k
202409261047,LGT CHOP,30.4941,-78.7863,g
202409261048,MOD TURB BETWEEN 135-145,38.987,-77.2687,y
202409261049,MOD,40.29,-84.04,y
202409261049,CONS LGT OCNL MOD CHPO,39.4779,-88.2792,g
202409261050,LGT OCNL CHOP,42.06,-75.32,g
202409261050,NEG,38.7212,-82.738,b
202409261050,OCNL LGT CHOP,38.5038,-82.0857,g
202409261051,OCNL LGT CHOP,42.6202,-89.0416,g
202409261052,OCNL LGT CHOP,42.3984,-89.9192,g
202409261053,OCNL LGT CHOP,41.97,-89.52,g
202409261054,OCNL MOD,38.1126,-78.4789,y
202409261055,LGT-OCNL MOD 230-180,40.9781,-85.1871,g
202409261055,NEG 240-320,42.99,-73.34,b
202409261055,LGT CHOP,33.71,-83.3622,g
202409261055,CONS LGT CHOP,34.4508,-84.6156,g
202409261055,NEG,37.15,-98.07,b
202409261056,LGT CHOP,37.3499,-81.77,g
202409261057,NEG,34.3478,-85.1611,b
202409261057,LGT CHOP BELOW 250,36.19,-82.13,g
202409261058,MOD,41.11,-81.2,y
202409261058,OCNL LGT,38.75,-82.03,g
202409261059,LGT OCNL MOD CHOP,41.67,-73.82,g
202409261059,NEG,43.1112,-76.1063,b
202409261100,LGT CONS CHOP,42.1468,-74.6567,g
202409261100,LGT CHOP,39.4515,-87.3076,g
202409261100,CONS MOD CHOP,41.5267,-82.5446,y
202409261101,OCNL LGT CHOP,33.58,-86.04,g
202409261101,LGT MOD CHOP,40.2466,-83.7172,g
202409261102,CONS LGT CHOP,37.39,-83.26,g
202409261102,NEG,30.6935,-83.4293,b
202409261102,LGT CHOP,31.1522,-81.3908,g
202409261103,OCNL LGT,41.07,-73.9873,g
202409261103,CONS LGT CHOP,38.3938,-82.9244,g
202409261103,CONS LGT CHOP,44.47,-73.15,g
202409261104,NEG,29.6053,-86.0223,b
202409261105,NEG,42.9445,-76.1063,b
202409261106,NEG,40.3443,-74.3909,b
202409261106,CONS MOD CHOP,34.9361,-89.7205,y
202409261106,NEG,37.63,-85.68,b
202409261107,INTMT MOD CHOP,42.47,-86.5619,y
202409261107,CONS MOD,40.965,-81.86,y
202409261107,OCNL LGT CHOP,27.42,-77.8729,g
202409261108,LGT CONS CHOP,42.491,-76.4584,g
202409261108,NEG,30.1821,-82.7312,b
202409261108,LGT,25.1395,-80.6486,g
202409261109,MOD CONS CHOP,40.31,-74.16,y
202409261109,CONS MOD,41.11,-81.2,y
202409261109,CONS LGT CHOP,36.1465,-83.2373,g
202409261109,CONS LGT CHOP,23.1987,-73.1127,g
202409261110,LGT CONS CHOP,42.06,-75.32,g
202409261110,OCNL LGT CHOP,43.6469,-76.9808,g
202409261110,NONE,38.8901,-77.6109,k
202409261111,CONS LGT OCNL MOD 320,44.2753,-85.4189,g
202409261111,MOD,41.11,-81.2,y
202409261111,INTMT LGT CHOP,27.8889,-81.2011,g
202409261111,LGT OCNL MOD 320,39.9833,-82.9677,g
202409261111,NEG,29.1109,-82.7697,b
202409261112,CONS LGT OCNL MOD,41.0136,-83.6686,g
202409261112,LGT CHOP,40.58,-75.68,g
202409261114,LT CHOP,39.1874,-76.787,k
202409261114,LT CHOP,39.1874,-76.787,k
202409261115,SMOOTH,30.5437,-87.2004,k
202409261116,OCNL LGT CHOP,33.2119,-87.6161,g
202409261117,OCNL LGT CHOP,43.522,-89.771,g
202409261117,OCNL CONS LGT CHOP,42.2598,-84.4594,g
202409261118,NEG,43.1112,-76.1063,b
202409261118,CONS LGT CHOP,32.9483,-86.3993,g
202409261118,MOD CHOP,42.05,-84.3579,y
202409261119,NEG,33.5904,-85.8479,b
202409261119,INTMT LGT CHOP,43.5555,-75.483,g
202409261119,NEG,39.7572,-85.0596,b
